p1,p2,ptype,fid1,fid2,tags,set,nsamples
F0058/MID3,F0058/MID5,gfgs,F0058,F0058,51,0,20
F0058/MID3,F0058/MID4,gfgs,F0058,F0058,51,0,60
F0058/MID4,F0058/MID5,bb,F0058,F0058,51,0,12
F0058/MID4,F0058/MID5,ss,F0058,F0058,51,0,12
F0058/MID6,F0058/MID4,fd,F0058,F0058,51,0,6
F0058/MID6,F0058/MID5,fd,F0058,F0058,51,0,2
F0059/MID1,F0059/MID4,fd,F0059,F0059,52,0,18
F0059/MID1,F0059/MID2,fs,F0059,F0059,52,0,54
F0059/MID2,F0059/MID4,sibs,F0059,F0059,52,0,27
F0059/MID2,F0059/MID4,bb,F0059,F0059,52,0,27
F0059/MID2,F0059/MID4,ss,F0059,F0059,52,0,27
F0059/MID3,F0059/MID2,ms,F0059,F0059,52,0,90
F0059/MID3,F0059/MID4,md,F0059,F0059,52,0,30
F0061/MID1,F0061/MID5,sibs,F0061,F0061,54,0,18
F0061/MID1,F0061/MID4,fd,F0061,F0061,54,0,18
F0061/MID1,F0061/MID5,ss,F0061,F0061,54,0,18
F0061/MID1,F0061/MID5,bb,F0061,F0061,54,0,18
F0061/MID1,F0061/MID3,fd,F0061,F0061,54,0,63
F0061/MID2,F0061/MID3,md,F0061,F0061,54,0,21
F0061/MID2,F0061/MID4,md,F0061,F0061,54,0,6
F0061/MID3,F0061/MID4,ss,F0061,F0061,54,0,14
F0061/MID3,F0061/MID4,bb,F0061,F0061,54,0,14
F0061/MID5,F0061/MID7,ms,F0061,F0061,54,0,2
F0061/MID5,F0061/MID8,md,F0061,F0061,54,0,2
F0061/MID6,F0061/MID7,fs,F0061,F0061,54,0,1
F0061/MID6,F0061/MID8,fd,F0061,F0061,54,0,1
F0061/MID7,F0061/MID8,sibs,F0061,F0061,54,0,1
F0061/MID7,F0061/MID8,ss,F0061,F0061,54,0,1
F0061/MID7,F0061/MID8,bb,F0061,F0061,54,0,1
F0062/MID1,F0062/MID2,fd,F0062,F0062,55,0,18
F0062/MID1,F0062/MID3,fd,F0062,F0062,55,0,72
F0062/MID1,F0062/MID4,fd,F0062,F0062,55,0,72
F0062/MID2,F0062/MID3,ss,F0062,F0062,55,0,16
F0062/MID2,F0062/MID4,bb,F0062,F0062,55,0,16
F0062/MID2,F0062/MID4,ss,F0062,F0062,55,0,16
F0062/MID2,F0062/MID3,bb,F0062,F0062,55,0,16
F0062/MID3,F0062/MID4,ss,F0062,F0062,55,0,64
F0062/MID3,F0062/MID4,bb,F0062,F0062,55,0,64
F0062/MID5,F0062/MID3,md,F0062,F0062,55,0,8
F0062/MID5,F0062/MID4,md,F0062,F0062,55,0,8
F0064/MID1,F0064/MID6,fd,F0064,F0064,57,0,176
F0064/MID1,F0064/MID5,fs,F0064,F0064,57,0,286
F0064/MID1,F0064/MID4,fs,F0064,F0064,57,0,330
F0064/MID1,F0064/MID3,fs,F0064,F0064,57,0,242
F0064/MID2,F0064/MID4,ms,F0064,F0064,57,0,120
F0064/MID2,F0064/MID6,md,F0064,F0064,57,0,64
F0064/MID2,F0064/MID5,ms,F0064,F0064,57,0,104
F0064/MID2,F0064/MID3,ms,F0064,F0064,57,0,88
F0064/MID3,F0064/MID4,ss,F0064,F0064,57,0,165
F0064/MID3,F0064/MID6,ss,F0064,F0064,57,0,88
F0064/MID3,F0064/MID6,bb,F0064,F0064,57,0,88
F0064/MID3,F0064/MID5,ss,F0064,F0064,57,0,143
F0064/MID3,F0064/MID5,bb,F0064,F0064,57,0,143
F0064/MID3,F0064/MID4,bb,F0064,F0064,57,0,165
F0064/MID3,F0064/MID6,sibs,F0064,F0064,57,0,88
F0064/MID4,F0064/MID6,bb,F0064,F0064,57,0,120
F0064/MID4,F0064/MID5,bb,F0064,F0064,57,0,195
F0064/MID4,F0064/MID6,sibs,F0064,F0064,57,0,120
F0064/MID4,F0064/MID5,ss,F0064,F0064,57,0,195
F0064/MID4,F0064/MID6,ss,F0064,F0064,57,0,120
F0064/MID5,F0064/MID6,sibs,F0064,F0064,57,0,104
F0064/MID5,F0064/MID6,ss,F0064,F0064,57,0,104
F0064/MID5,F0064/MID6,bb,F0064,F0064,57,0,104
F0066/MID1,F0066/MID3,fs,F0066,F0066,59,0,88
F0066/MID1,F0066/MID4,fd,F0066,F0066,59,0,66
F0066/MID1,F0066/MID5,fd,F0066,F0066,59,0,99
F0066/MID2,F0066/MID3,ms,F0066,F0066,59,0,88
F0066/MID2,F0066/MID5,md,F0066,F0066,59,0,99
F0066/MID2,F0066/MID4,md,F0066,F0066,59,0,66
F0066/MID3,F0066/MID4,ss,F0066,F0066,59,0,48
F0066/MID3,F0066/MID4,bb,F0066,F0066,59,0,48
F0066/MID3,F0066/MID5,ss,F0066,F0066,59,0,72
F0066/MID3,F0066/MID5,bb,F0066,F0066,59,0,72
F0066/MID3,F0066/MID5,sibs,F0066,F0066,59,0,72
F0066/MID3,F0066/MID4,sibs,F0066,F0066,59,0,48
F0066/MID4,F0066/MID5,ss,F0066,F0066,59,0,54
F0066/MID4,F0066/MID5,bb,F0066,F0066,59,0,54
F0067/MID1,F0067/MID4,fs,F0067,F0067,60,0,98
F0067/MID2,F0067/MID3,ms,F0067,F0067,60,0,60
F0067/MID2,F0067/MID4,ms,F0067,F0067,60,0,105
F0067/MID3,F0067/MID4,bb,F0067,F0067,60,0,28
F0067/MID3,F0067/MID4,ss,F0067,F0067,60,0,28
F0068/MID1,F0068/MID5,md,F0068,F0068,61,0,24
F0068/MID1,F0068/MID3,md,F0068,F0068,61,0,18
F0068/MID1,F0068/MID4,ms,F0068,F0068,61,0,18
F0068/MID2,F0068/MID5,fd,F0068,F0068,61,0,20
F0068/MID2,F0068/MID3,fd,F0068,F0068,61,0,15
F0068/MID2,F0068/MID4,fs,F0068,F0068,61,0,15
F0068/MID3,F0068/MID4,ss,F0068,F0068,61,0,9
F0068/MID3,F0068/MID4,bb,F0068,F0068,61,0,9
F0068/MID3,F0068/MID5,bb,F0068,F0068,61,0,12
F0068/MID3,F0068/MID4,sibs,F0068,F0068,61,0,9
F0068/MID3,F0068/MID5,ss,F0068,F0068,61,0,12
F0068/MID4,F0068/MID5,sibs,F0068,F0068,61,0,12
F0068/MID4,F0068/MID5,bb,F0068,F0068,61,0,12
F0068/MID4,F0068/MID5,ss,F0068,F0068,61,0,12
F0069/MID1,F0069/MID4,fd,F0069,F0069,62,0,30
F0069/MID1,F0069/MID2,fs,F0069,F0069,62,0,10
F0069/MID1,F0069/MID6,fs,F0069,F0069,62,0,10
F0069/MID2,F0069/MID6,ss,F0069,F0069,62,0,4
F0069/MID2,F0069/MID6,bb,F0069,F0069,62,0,4
F0069/MID3,F0069/MID4,md,F0069,F0069,62,0,18
F0069/MID4,F0069/MID6,bb,F0069,F0069,62,0,12
F0069/MID4,F0069/MID6,sibs,F0069,F0069,62,0,12
F0069/MID4,F0069/MID6,ss,F0069,F0069,62,0,12
F0070/MID1,F0070/MID7,bb,F0070,F0070,63,0,7
F0070/MID1,F0070/MID5,fs,F0070,F0070,63,0,21
F0070/MID1,F0070/MID3,fd,F0070,F0070,63,0,14
F0070/MID1,F0070/MID4,fd,F0070,F0070,63,0,14
F0070/MID1,F0070/MID7,ss,F0070,F0070,63,0,7
F0070/MID1,F0070/MID7,sibs,F0070,F0070,63,0,7
F0070/MID2,F0070/MID4,md,F0070,F0070,63,0,14
F0070/MID2,F0070/MID5,ms,F0070,F0070,63,0,21
F0070/MID2,F0070/MID3,md,F0070,F0070,63,0,14
F0070/MID3,F0070/MID5,sibs,F0070,F0070,63,0,6
F0070/MID3,F0070/MID4,bb,F0070,F0070,63,0,4
F0070/MID3,F0070/MID5,bb,F0070,F0070,63,0,6
F0070/MID3,F0070/MID5,ss,F0070,F0070,63,0,6
F0070/MID3,F0070/MID4,ss,F0070,F0070,63,0,4
F0070/MID4,F0070/MID5,ss,F0070,F0070,63,0,6
F0070/MID4,F0070/MID5,bb,F0070,F0070,63,0,6
F0070/MID4,F0070/MID5,sibs,F0070,F0070,63,0,6
F0070/MID6,F0070/MID7,fd,F0070,F0070,63,0,1
F0070/MID6,F0070/MID1,fs,F0070,F0070,63,0,7
F0070/MID7,F0070/MID8,ms,F0070,F0070,63,0,1
F0073/MID1,F0073/MID5,ms,F0073,F0073,66,0,48
F0073/MID1,F0073/MID3,md,F0073,F0073,66,0,176
F0073/MID2,F0073/MID3,gfgs,F0073,F0073,66,0,44
F0073/MID2,F0073/MID5,gfgd,F0073,F0073,66,0,12
F0073/MID2,F0073/MID1,md,F0073,F0073,66,0,64
F0073/MID3,F0073/MID5,ss,F0073,F0073,66,0,33
F0073/MID3,F0073/MID5,sibs,F0073,F0073,66,0,33
F0073/MID3,F0073/MID5,bb,F0073,F0073,66,0,33
F0073/MID4,F0073/MID3,fd,F0073,F0073,66,0,33
F0073/MID7,F0073/MID5,fs,F0073,F0073,66,0,15
F0076/MID1,F0076/MID4,ms,F0076,F0076,69,0,48
F0076/MID1,F0076/MID3,md,F0076,F0076,69,0,32
F0076/MID1,F0076/MID5,md,F0076,F0076,69,0,32
F0076/MID2,F0076/MID5,fd,F0076,F0076,69,0,20
F0076/MID2,F0076/MID4,fs,F0076,F0076,69,0,30
F0076/MID2,F0076/MID3,fd,F0076,F0076,69,0,20
F0076/MID3,F0076/MID4,ss,F0076,F0076,69,0,24
F0076/MID3,F0076/MID4,sibs,F0076,F0076,69,0,24
F0076/MID3,F0076/MID5,bb,F0076,F0076,69,0,16
F0076/MID3,F0076/MID4,bb,F0076,F0076,69,0,24
F0076/MID3,F0076/MID5,ss,F0076,F0076,69,0,16
F0076/MID4,F0076/MID5,sibs,F0076,F0076,69,0,24
F0076/MID4,F0076/MID5,ss,F0076,F0076,69,0,24
F0076/MID4,F0076/MID5,bb,F0076,F0076,69,0,24
F0076/MID6,F0076/MID1,md,F0076,F0076,69,0,16
F0077/MID1,F0077/MID3,fd,F0077,F0077,70,0,70
F0077/MID1,F0077/MID4,fs,F0077,F0077,70,0,10
F0077/MID1,F0077/MID6,fs,F0077,F0077,70,0,30
F0077/MID2,F0077/MID6,ms,F0077,F0077,70,0,9
F0077/MID2,F0077/MID4,ms,F0077,F0077,70,0,3
F0077/MID2,F0077/MID3,md,F0077,F0077,70,0,21
F0077/MID3,F0077/MID4,sibs,F0077,F0077,70,0,7
F0077/MID3,F0077/MID6,ss,F0077,F0077,70,0,21
F0077/MID3,F0077/MID6,bb,F0077,F0077,70,0,21
F0077/MID3,F0077/MID4,bb,F0077,F0077,70,0,7
F0077/MID3,F0077/MID4,ss,F0077,F0077,70,0,7
F0077/MID3,F0077/MID6,sibs,F0077,F0077,70,0,21
F0077/MID4,F0077/MID6,ss,F0077,F0077,70,0,3
F0077/MID4,F0077/MID6,bb,F0077,F0077,70,0,3
F0079/MID1,F0079/MID2,ss,F0079,F0079,72,0,90
F0079/MID1,F0079/MID2,sibs,F0079,F0079,72,0,90
F0079/MID1,F0079/MID2,bb,F0079,F0079,72,0,90
F0079/MID3,F0079/MID2,ms,F0079,F0079,72,0,45
F0079/MID3,F0079/MID1,md,F0079,F0079,72,0,50
F0079/MID4,F0079/MID1,fd,F0079,F0079,72,0,50
F0079/MID4,F0079/MID2,fs,F0079,F0079,72,0,45
F0080/MID1,F0080/MID5,md,F0080,F0080,73,0,30
F0080/MID1,F0080/MID4,md,F0080,F0080,73,0,24
F0080/MID1,F0080/MID8,ms,F0080,F0080,73,0,18
F0080/MID1,F0080/MID6,ms,F0080,F0080,73,0,12
F0080/MID1,F0080/MID7,md,F0080,F0080,73,0,6
F0080/MID2,F0080/MID1,md,F0080,F0080,73,0,12
F0080/MID3,F0080/MID8,fs,F0080,F0080,73,0,9
F0080/MID3,F0080/MID7,fd,F0080,F0080,73,0,3
F0080/MID3,F0080/MID4,fd,F0080,F0080,73,0,12
F0080/MID3,F0080/MID5,fd,F0080,F0080,73,0,15
F0080/MID4,F0080/MID8,bb,F0080,F0080,73,0,12
F0080/MID4,F0080/MID8,sibs,F0080,F0080,73,0,12
F0080/MID4,F0080/MID7,bb,F0080,F0080,73,0,4
F0080/MID4,F0080/MID5,ss,F0080,F0080,73,0,20
F0080/MID4,F0080/MID5,bb,F0080,F0080,73,0,20
F0080/MID4,F0080/MID8,ss,F0080,F0080,73,0,12
F0080/MID4,F0080/MID7,ss,F0080,F0080,73,0,4
F0080/MID5,F0080/MID7,bb,F0080,F0080,73,0,5
F0080/MID5,F0080/MID7,ss,F0080,F0080,73,0,5
F0080/MID5,F0080/MID8,ss,F0080,F0080,73,0,15
F0080/MID5,F0080/MID8,bb,F0080,F0080,73,0,15
F0080/MID5,F0080/MID8,sibs,F0080,F0080,73,0,15
F0080/MID6,F0080/MID7,bb,F0080,F0080,73,0,2
F0080/MID6,F0080/MID7,sibs,F0080,F0080,73,0,2
F0080/MID6,F0080/MID8,bb,F0080,F0080,73,0,6
F0080/MID6,F0080/MID7,ss,F0080,F0080,73,0,2
F0080/MID6,F0080/MID8,ss,F0080,F0080,73,0,6
F0080/MID7,F0080/MID8,bb,F0080,F0080,73,0,3
F0080/MID7,F0080/MID8,sibs,F0080,F0080,73,0,3
F0080/MID7,F0080/MID8,ss,F0080,F0080,73,0,3
F0081/MID1,F0081/MID8,fd,F0081,F0081,74,0,12
F0081/MID1,F0081/MID6,fd,F0081,F0081,74,0,18
F0081/MID1,F0081/MID7,fs,F0081,F0081,74,0,6
F0081/MID2,F0081/MID6,md,F0081,F0081,74,0,21
F0081/MID2,F0081/MID8,md,F0081,F0081,74,0,14
F0081/MID2,F0081/MID7,ms,F0081,F0081,74,0,7
F0081/MID3,F0081/MID1,fs,F0081,F0081,74,0,6
F0081/MID4,F0081/MID3,fs,F0081,F0081,74,0,1
F0081/MID5,F0081/MID4,fs,F0081,F0081,74,0,1
F0081/MID6,F0081/MID7,ss,F0081,F0081,74,0,3
F0081/MID6,F0081/MID7,bb,F0081,F0081,74,0,3
F0081/MID6,F0081/MID8,bb,F0081,F0081,74,0,6
F0081/MID6,F0081/MID7,sibs,F0081,F0081,74,0,3
F0081/MID6,F0081/MID8,ss,F0081,F0081,74,0,6
F0081/MID7,F0081/MID8,ss,F0081,F0081,74,0,2
F0081/MID7,F0081/MID8,bb,F0081,F0081,74,0,2
F0081/MID7,F0081/MID8,sibs,F0081,F0081,74,0,2
F0084/MID1,F0084/MID2,bb,F0084,F0084,77,0,18
F0084/MID1,F0084/MID3,sibs,F0084,F0084,77,0,12
F0084/MID1,F0084/MID2,sibs,F0084,F0084,77,0,18
F0084/MID1,F0084/MID3,ss,F0084,F0084,77,0,12
F0084/MID1,F0084/MID2,ss,F0084,F0084,77,0,18
F0084/MID1,F0084/MID3,bb,F0084,F0084,77,0,12
F0084/MID2,F0084/MID3,bb,F0084,F0084,77,0,6
F0084/MID2,F0084/MID3,ss,F0084,F0084,77,0,6
F0084/MID4,F0084/MID1,fs,F0084,F0084,77,0,48
F0084/MID4,F0084/MID2,fd,F0084,F0084,77,0,24
F0084/MID4,F0084/MID3,fd,F0084,F0084,77,0,16
F0084/MID5,F0084/MID1,ms,F0084,F0084,77,0,24
F0084/MID5,F0084/MID3,md,F0084,F0084,77,0,8
F0084/MID5,F0084/MID2,md,F0084,F0084,77,0,12
F0086/MID1,F0086/MID3,fd,F0086,F0086,79,0,70
F0086/MID1,F0086/MID4,fd,F0086,F0086,79,0,42
F0086/MID2,F0086/MID3,md,F0086,F0086,79,0,50
F0086/MID2,F0086/MID4,md,F0086,F0086,79,0,30
F0086/MID3,F0086/MID4,bb,F0086,F0086,79,0,15
F0086/MID3,F0086/MID4,ss,F0086,F0086,79,0,15
F0088/MID1,F0088/MID3,fd,F0088,F0088,81,0,117
F0088/MID1,F0088/MID4,fs,F0088,F0088,81,0,91
F0088/MID1,F0088/MID5,fs,F0088,F0088,81,0,104
F0088/MID1,F0088/MID6,fs,F0088,F0088,81,0,52
F0088/MID2,F0088/MID4,ss,F0088,F0088,81,0,84
F0088/MID2,F0088/MID6,ms,F0088,F0088,81,0,48
F0088/MID2,F0088/MID5,ms,F0088,F0088,81,0,96
F0088/MID2,F0088/MID4,sibs,F0088,F0088,81,0,84
F0088/MID2,F0088/MID3,md,F0088,F0088,81,0,108
F0088/MID2,F0088/MID4,bb,F0088,F0088,81,0,84
F0088/MID3,F0088/MID6,bb,F0088,F0088,81,0,36
F0088/MID3,F0088/MID6,sibs,F0088,F0088,81,0,36
F0088/MID3,F0088/MID4,sibs,F0088,F0088,81,0,63
F0088/MID3,F0088/MID5,bb,F0088,F0088,81,0,72
F0088/MID3,F0088/MID4,bb,F0088,F0088,81,0,63
F0088/MID3,F0088/MID5,sibs,F0088,F0088,81,0,72
F0088/MID3,F0088/MID6,ss,F0088,F0088,81,0,36
F0088/MID3,F0088/MID4,ss,F0088,F0088,81,0,63
F0088/MID3,F0088/MID5,ss,F0088,F0088,81,0,72
F0088/MID4,F0088/MID5,ss,F0088,F0088,81,0,56
F0088/MID4,F0088/MID6,bb,F0088,F0088,81,0,28
F0088/MID4,F0088/MID5,bb,F0088,F0088,81,0,56
F0088/MID4,F0088/MID6,ss,F0088,F0088,81,0,28
F0088/MID5,F0088/MID6,bb,F0088,F0088,81,0,32
F0088/MID5,F0088/MID6,ss,F0088,F0088,81,0,32
F0089/MID1,F0089/MID3,md,F0089,F0089,82,0,72
F0089/MID2,F0089/MID3,fd,F0089,F0089,82,0,48
F0090/MID1,F0090/MID7,fs,F0090,F0090,83,0,114
F0090/MID1,F0090/MID4,fs,F0090,F0090,83,0,171
F0090/MID1,F0090/MID15,gmgs,F0090,F0090,83,0,19
F0090/MID1,F0090/MID12,gmgs,F0090,F0090,83,0,38
F0090/MID1,F0090/MID16,bb,F0090,F0090,83,0,38
F0090/MID1,F0090/MID16,ss,F0090,F0090,83,0,38
F0090/MID1,F0090/MID2,fd,F0090,F0090,83,0,114
F0090/MID1,F0090/MID11,gmgd,F0090,F0090,83,0,57
F0090/MID11,F0090/MID15,bb,F0090,F0090,83,0,3
F0090/MID11,F0090/MID15,sibs,F0090,F0090,83,0,3
F0090/MID11,F0090/MID15,ss,F0090,F0090,83,0,3
F0090/MID12,F0090/MID15,bb,F0090,F0090,83,0,2
F0090/MID12,F0090/MID15,ss,F0090,F0090,83,0,2
F0090/MID13,F0090/MID2,gfgs,F0090,F0090,83,0,12
F0090/MID13,F0090/MID1,ms,F0090,F0090,83,0,38
F0090/MID13,F0090/MID4,gfgd,F0090,F0090,83,0,18
F0090/MID13,F0090/MID16,ms,F0090,F0090,83,0,4
F0090/MID13,F0090/MID7,gfgd,F0090,F0090,83,0,12
F0090/MID14,F0090/MID7,gmgd,F0090,F0090,83,0,6
F0090/MID14,F0090/MID1,fs,F0090,F0090,83,0,19
F0090/MID14,F0090/MID4,gmgd,F0090,F0090,83,0,9
F0090/MID14,F0090/MID2,gmgs,F0090,F0090,83,0,6
F0090/MID14,F0090/MID16,fs,F0090,F0090,83,0,2
F0090/MID2,F0090/MID7,sibs,F0090,F0090,83,0,36
F0090/MID2,F0090/MID7,ss,F0090,F0090,83,0,36
F0090/MID2,F0090/MID7,bb,F0090,F0090,83,0,36
F0090/MID4,F0090/MID12,fd,F0090,F0090,83,0,18
F0090/MID4,F0090/MID15,fd,F0090,F0090,83,0,9
F0090/MID4,F0090/MID11,fs,F0090,F0090,83,0,27
F0090/MID5,F0090/MID12,gfgs,F0090,F0090,83,0,2
F0090/MID5,F0090/MID4,ms,F0090,F0090,83,0,9
F0090/MID5,F0090/MID15,gfgs,F0090,F0090,83,0,1
F0090/MID5,F0090/MID11,gfgd,F0090,F0090,83,0,3
F0090/MID6,F0090/MID7,ms,F0090,F0090,83,0,18
F0090/MID6,F0090/MID2,md,F0090,F0090,83,0,18
F0090/MID8,F0090/MID10,md,F0090,F0090,83,0,4
F0090/MID8,F0090/MID9,ms,F0090,F0090,83,0,4
F0095/MID1,F0095/MID2,fd,F0095,F0095,88,0,49
F0096/MID1,F0096/MID7,fs,F0096,F0096,89,0,72
F0096/MID1,F0096/MID4,fd,F0096,F0096,89,0,18
F0096/MID1,F0096/MID6,fs,F0096,F0096,89,0,72
F0096/MID2,F0096/MID1,fs,F0096,F0096,89,0,54
F0096/MID2,F0096/MID6,gmgd,F0096,F0096,89,0,12
F0096/MID2,F0096/MID4,gmgs,F0096,F0096,89,0,3
F0096/MID2,F0096/MID7,gmgd,F0096,F0096,89,0,12
F0096/MID3,F0096/MID4,gfgs,F0096,F0096,89,0,3
F0096/MID3,F0096/MID7,gfgd,F0096,F0096,89,0,12
F0096/MID3,F0096/MID1,ms,F0096,F0096,89,0,54
F0096/MID3,F0096/MID6,gfgd,F0096,F0096,89,0,12
F0096/MID4,F0096/MID7,ss,F0096,F0096,89,0,4
F0096/MID4,F0096/MID6,ss,F0096,F0096,89,0,4
F0096/MID4,F0096/MID7,bb,F0096,F0096,89,0,4
F0096/MID4,F0096/MID6,bb,F0096,F0096,89,0,4
F0096/MID4,F0096/MID6,sibs,F0096,F0096,89,0,4
F0096/MID4,F0096/MID7,sibs,F0096,F0096,89,0,4
F0096/MID5,F0096/MID4,md,F0096,F0096,89,0,9
F0096/MID5,F0096/MID6,ms,F0096,F0096,89,0,36
F0096/MID5,F0096/MID7,ms,F0096,F0096,89,0,36
F0096/MID6,F0096/MID7,ss,F0096,F0096,89,0,16
F0096/MID6,F0096/MID7,bb,F0096,F0096,89,0,16
F0097/MID1,F0097/MID5,ss,F0097,F0097,90,0,9
F0097/MID1,F0097/MID4,ss,F0097,F0097,90,0,27
F0097/MID1,F0097/MID5,bb,F0097,F0097,90,0,9
F0097/MID1,F0097/MID4,bb,F0097,F0097,90,0,27
F0097/MID2,F0097/MID4,ms,F0097,F0097,90,0,6
F0097/MID2,F0097/MID5,ms,F0097,F0097,90,0,2
F0097/MID2,F0097/MID1,ms,F0097,F0097,90,0,18
F0097/MID3,F0097/MID5,fs,F0097,F0097,90,0,3
F0097/MID3,F0097/MID4,fs,F0097,F0097,90,0,9
F0097/MID3,F0097/MID1,fs,F0097,F0097,90,0,27
F0097/MID4,F0097/MID5,ss,F0097,F0097,90,0,3
F0097/MID4,F0097/MID5,bb,F0097,F0097,90,0,3
F0098/MID1,F0098/MID3,fd,F0098,F0098,91,0,80
F0098/MID1,F0098/MID4,fs,F0098,F0098,91,0,70
F0098/MID2,F0098/MID4,ms,F0098,F0098,91,0,35
F0098/MID2,F0098/MID3,md,F0098,F0098,91,0,40
F0098/MID3,F0098/MID4,ss,F0098,F0098,91,0,56
F0098/MID3,F0098/MID4,sibs,F0098,F0098,91,0,56
F0098/MID3,F0098/MID4,bb,F0098,F0098,91,0,56
F0098/MID7,F0098/MID1,ms,F0098,F0098,91,0,10
F0098/MID7,F0098/MID4,gfgd,F0098,F0098,91,0,7
F0098/MID7,F0098/MID3,gfgs,F0098,F0098,91,0,8
F0101/MID1,F0101/MID6,ss,F0101,F0101,94,0,15
F0101/MID1,F0101/MID4,sibs,F0101,F0101,94,0,30
F0101/MID1,F0101/MID4,ss,F0101,F0101,94,0,30
F0101/MID1,F0101/MID6,bb,F0101,F0101,94,0,15
F0101/MID1,F0101/MID4,bb,F0101,F0101,94,0,30
F0101/MID2,F0101/MID1,ms,F0101,F0101,94,0,40
F0101/MID2,F0101/MID6,ms,F0101,F0101,94,0,24
F0101/MID2,F0101/MID4,md,F0101,F0101,94,0,48
F0101/MID3,F0101/MID8,ss,F0101,F0101,94,0,20
F0101/MID3,F0101/MID5,fs,F0101,F0101,94,0,20
F0101/MID3,F0101/MID1,fs,F0101,F0101,94,0,50
F0101/MID3,F0101/MID7,ss,F0101,F0101,94,0,10
F0101/MID3,F0101/MID4,fd,F0101,F0101,94,0,60
F0101/MID3,F0101/MID7,bb,F0101,F0101,94,0,10
F0101/MID3,F0101/MID8,bb,F0101,F0101,94,0,20
F0101/MID3,F0101/MID7,sibs,F0101,F0101,94,0,10
F0101/MID3,F0101/MID6,fs,F0101,F0101,94,0,30
F0101/MID4,F0101/MID6,ss,F0101,F0101,94,0,18
F0101/MID4,F0101/MID6,sibs,F0101,F0101,94,0,18
F0101/MID4,F0101/MID6,bb,F0101,F0101,94,0,18
F0101/MID7,F0101/MID8,bb,F0101,F0101,94,0,2
F0101/MID7,F0101/MID8,sibs,F0101,F0101,94,0,2
F0101/MID7,F0101/MID8,ss,F0101,F0101,94,0,2
F0102/MID1,F0102/MID2,fd,F0102,F0102,95,0,54
F0102/MID3,F0102/MID1,ms,F0102,F0102,95,0,18
F0104/MID1,F0104/MID5,fd,F0104,F0104,96,0,7
F0104/MID1,F0104/MID6,gmgs,F0104,F0104,96,0,7
F0104/MID1,F0104/MID7,gmgd,F0104,F0104,96,0,7
F0104/MID1,F0104/MID2,fs,F0104,F0104,96,0,63
F0104/MID2,F0104/MID7,fs,F0104,F0104,96,0,9
F0104/MID2,F0104/MID6,fd,F0104,F0104,96,0,9
F0104/MID2,F0104/MID5,sibs,F0104,F0104,96,0,9
F0104/MID2,F0104/MID5,bb,F0104,F0104,96,0,9
F0104/MID2,F0104/MID5,ss,F0104,F0104,96,0,9
F0104/MID3,F0104/MID9,md,F0104,F0104,96,0,3
F0104/MID4,F0104/MID2,ms,F0104,F0104,96,0,18
F0104/MID4,F0104/MID8,ms,F0104,F0104,96,0,2
F0104/MID6,F0104/MID7,ss,F0104,F0104,96,0,1
F0104/MID6,F0104/MID7,bb,F0104,F0104,96,0,1
F0104/MID6,F0104/MID7,sibs,F0104,F0104,96,0,1
F0105/MID1,F0105/MID5,fs,F0105,F0105,97,0,60
F0105/MID1,F0105/MID4,fs,F0105,F0105,97,0,60
F0105/MID1,F0105/MID3,fs,F0105,F0105,97,0,60
F0105/MID2,F0105/MID4,ms,F0105,F0105,97,0,24
F0105/MID2,F0105/MID5,ms,F0105,F0105,97,0,24
F0105/MID4,F0105/MID5,bb,F0105,F0105,97,0,36
F0105/MID4,F0105/MID5,ss,F0105,F0105,97,0,36
F0105/MID6,F0105/MID3,ms,F0105,F0105,97,0,12
F0107/MID1,F0107/MID4,fd,F0107,F0107,99,0,80
F0107/MID1,F0107/MID8,ss,F0107,F0107,99,0,10
F0107/MID1,F0107/MID7,sibs,F0107,F0107,99,0,10
F0107/MID1,F0107/MID7,bb,F0107,F0107,99,0,10
F0107/MID1,F0107/MID8,bb,F0107,F0107,99,0,10
F0107/MID1,F0107/MID8,sibs,F0107,F0107,99,0,10
F0107/MID1,F0107/MID3,fd,F0107,F0107,99,0,80
F0107/MID1,F0107/MID7,ss,F0107,F0107,99,0,10
F0107/MID2,F0107/MID4,md,F0107,F0107,99,0,56
F0107/MID2,F0107/MID3,md,F0107,F0107,99,0,56
F0107/MID3,F0107/MID4,bb,F0107,F0107,99,0,64
F0107/MID3,F0107/MID4,ss,F0107,F0107,99,0,64
F0107/MID5,F0107/MID7,fd,F0107,F0107,99,0,3
F0107/MID5,F0107/MID8,fd,F0107,F0107,99,0,3
F0107/MID5,F0107/MID1,fs,F0107,F0107,99,0,30
F0107/MID7,F0107/MID8,ss,F0107,F0107,99,0,1
F0107/MID7,F0107/MID8,bb,F0107,F0107,99,0,1
F0107/MID9,F0107/MID7,md,F0107,F0107,99,0,2
F0107/MID9,F0107/MID8,md,F0107,F0107,99,0,2
F0107/MID9,F0107/MID1,ms,F0107,F0107,99,0,20
F0110/MID1,F0110/MID3,ms,F0110,F0110,102,0,16
F0110/MID2,F0110/MID3,fs,F0110,F0110,102,0,8
F0110/MID4,F0110/MID1,md,F0110,F0110,102,0,8
F0111/MID1,F0111/MID4,ms,F0111,F0111,103,0,35
F0111/MID1,F0111/MID3,md,F0111,F0111,103,0,14
F0111/MID1,F0111/MID2,md,F0111,F0111,103,0,42
